,comm_1
1756,181371625
1757,1190094885912797184
1758,2806458211
1759,2986055927
1760,2323077499
1761,2317482398
1762,232025409
1763,720296725047476224
1764,2876677073
1765,296406987
1766,1304122820260233216
1767,1139533007004610560
1768,3022828715
1769,254196055
1770,302696635
1771,316656539
1772,705493300225175552
1773,325305676
1774,1273100911561379846
1775,3246563315
1776,3333684345
1777,832378106828746756
1778,303548553
1779,1266376462568796160
1780,1202471894060011520
1781,729670919539597312
1782,1312115678917394434
1783,2903191125
1784,170838504
1785,885585453285552128
1786,176456430
1787,582459393
1788,270163271
1789,1122616380002582528
1790,1017412286
1791,135295385
1792,159265994
1793,143113689
1794,2954156955
1795,150469922
1796,2808236155
1797,720016005414699009
1798,1135304945597595648
1799,1284349347589771266
1800,2716124489
1801,4529865315
1802,403001456
1803,372286079
1804,817670149398556672
1805,527491877
1806,2976786351
1807,2867935457
1808,155646895
1809,2377347464
1810,1287700918213976064
1811,1895410956
1812,1204261575428845574
1813,926969858281046017
1814,37712906
1815,780109893688758272
1816,963174566
1817,2553326990
1818,2391804966
1819,783179886
1820,267903502
1821,4043709495
1822,893486194469871616
1823,228551664
1824,856161510
1825,3400214289
1826,548192394
1827,1154434765308813312
1828,1219630802427879424
1829,1103097220763734016
1830,976559178
1831,2568338932
1832,279725554
1833,280507727
1834,925128692115918848
1835,732015828489654272
1836,1205847754272104449
1837,597069558
1838,1176656237380952064
1839,4924864895
1840,1258744683460689923
1841,1223977181271003137
1842,726817284929544192
1843,716323196
1844,3339269463
1845,1326146522216542208
1846,254300488
1847,4898606925
1848,84638729
1849,3372409330
1850,127565235
1851,1300979715939938309
1852,1650966114
1853,474201621
1854,1606942748
1855,309396226
1856,2965848015
1857,507755897
1858,144021771
1859,2505374887
1860,813756059571601408
1861,838931300937523200
1862,1032329041188204544
1863,2325112119
1864,2508674962
1865,1218190546746904576
1866,1043468253790711810
1867,965121788
1868,1949556306
1869,1151703945947078658
1870,2153901273
1871,254368257
1872,502157358
1873,248754265
1874,2290446397
1875,1109998635297714181
1876,790324566
1877,4919694075
1878,986405883100958723
1879,1194718426880716800
1880,2456349795
1881,165789271
1882,2203948624
1883,712844641
1884,1287574278880272389
1885,128206415
1886,3120031929
1887,1114132274587537408
1888,1293912565
1889,476386149
1890,1355641399
1891,915168140987916288
1892,1044716378442403840
1893,155892185
1894,220277203
1895,24298882
1896,592865322
1897,985704326
1898,141276135
1899,903442476219949057
1900,728171677025239040
1901,2221819108
1902,4137946396
1903,1152038583504650240
1904,171911594
1905,815596906332225537
1906,144697865
1907,250953924
1908,158509767
1909,1129353550176378880
1910,221846611
1911,14504034
1912,747475237432922112
1913,349534580
1914,3127109531
1915,1165426912866590720
1916,4374151227
1917,1307105085995053056
1918,606715802
1919,255309124
1920,47746082
1921,3578310742
1922,305263169
1923,2150022093
1924,748373574
1925,150495809
1926,2440893592
1927,3167619334
1928,192824194
1929,848490952155181056
1930,3000656517
1931,508306650
1932,2349151369
1933,2784202725
1934,1022614463978131458
1935,3870406821
1936,353026828
1937,305611834
1938,32279957
1939,1880228826
1940,929357478
1941,341792589
1942,2231809459
1943,1212480226044739584
1944,2434841396
1945,963235584092360705
1946,3297276281
1947,2218245152
1948,1363123524
1949,1917150816
1950,2354765227
1951,1128848602921672704
1952,1236846410496118784
1953,41475773
1954,92837292
1955,2903208617
1956,1235330022929584130
1957,396053901
1958,512276775
1959,2661875254
1960,1202335717885657093
1961,265547723
1962,334741008
1963,4455637294
1964,1238158788068286467
1965,891498378240159744
1966,46672962
1967,1131556174409719809
1968,4198156265
1969,1311124070461829120
1970,1104690654133788673
1971,208167780
1972,239431615
1973,1070704349603598337
1974,3404824829
1975,15706505
1976,955832080952385537
1977,1461234967
1978,228938874
1979,1371873758747721730
1980,1450292742
1981,299414672
1982,798939909276966912
1983,3411327148
1984,1178373621808586753
1985,4516988123
1986,74814945
1987,186844030
1988,2618618525
1989,3426592132
1990,2343731829
1991,1063532689398120452
1992,1183438649226072065
1993,712634252949635076
1994,1235294591768723456
1995,1155640997549957124
1996,1250035878619201537
1997,1331057136315621377
1998,2489067691
1999,254394921
2000,1559272814
2001,900295138458644480
2002,332960289
2003,305081572
2004,847206245631229952
2005,1213204125971730432
2006,4042295062
2007,2552821512
2008,169790917
2009,1610897424
2010,346525031
2011,252251155
2012,706541217509720064
2013,4731709461
2014,885528600
2015,295951227
2016,1351005671593009161
2017,1195092598731481091
2018,121770956
2019,66719510
2020,3214885357
2021,1186874423531454464
2022,969601670102552579
2023,281485214
2024,146233553
2025,4261893183
2026,3338099001
2027,1329536497884786689
2028,1336084943252951047
2029,1001283130488172547
2030,191115692
2031,789704018012561408
2032,1088420593328893952
2033,1445070739
2034,1309166294382661634
2035,1260007567276810240
2036,747269890881486849
2037,1228757500851302400
2038,1059078713143447552
2039,812129468701614080
2040,1167477112204386304
2041,840784481292341248
2042,919555703714525186
2043,1183587433352515586
2044,2465137842
2045,1174434887643914241
2046,781618799242084352
2047,1360916665
2048,2884246193
2049,2924712859
2050,1167578827402424321
2051,102194422
2052,706402992
2053,1002027657595408384
2054,4741985259
2055,402992970
2056,556100751
2057,1321265906895491073
2058,1248090778083221510
2059,24804150
2060,1067113419462070275
2061,3124626789
2062,860908585706016773
2063,1254023697842802688
2064,2171173814
2065,41915582
2066,4430019736
2067,1296850615037984773
2068,958653553949716481
2069,3694397777
2070,726838601846284288
2071,793138802898378752
2072,1324971937
2073,913269752
2074,592433445
2075,1368583663
2076,983369808896028672
2077,1170338754
2078,1066411839989391360
2079,2674060493
2080,1280957353
2081,231157081
2082,1329855469985337348
2083,1195511858150674435
2084,162851911
2085,1244370621955522561
2086,327671312
2087,1195386055635218432
2088,1182398383488716801
2089,894096872
2090,1261809024963686400
2091,4889906855
2092,887748882
2093,701378184
2094,60611451
2095,867292999
2096,33681912
2097,4222445547
2098,158681254
2099,2147959290
2100,2481369985
2101,2482126453
2102,3732256102
2103,321669871
2104,989271044648206336
2105,1116442644870258688
2106,1439344249
2107,4702382713
2108,161426974
2109,1148327697854193672
2110,1106665623554277376
2111,206793349
2112,3351157157
2113,384997631
2114,1148693745690456071
2115,144996911
2116,3007633204
2117,157665036
2118,174420626
2119,493880459
2120,503411400
2121,1399803398
2122,987770798982254593
2123,871937628
2124,1883835673
2125,912169982
2126,208548700
2127,953354498
2128,37405029
2129,35734328
2130,1356179700046032896
2131,2389152912
2132,1349502676757864454
2133,205533808
2134,4822892525
2135,896808931783213061
2136,628902541
2137,7650242
2138,269359247
2139,548256911
2140,1256036455
2141,1467538502
2142,122113893
2143,1180551133
2144,217897348
2145,1293997598269997056
2146,1344348201994891267
2147,2206381661
2148,146232635
2149,398712830
2150,1663302181
2151,884946089232695296
2152,2683755791
2153,285438426
2154,1568005364
2155,961422151214649344
2156,1610372268
2157,981966976728870912
2158,586224444
2159,711278642215698441
2160,187799161
2161,273529904
2162,1178676984
2163,884552675429429248
2164,343162073
2165,117572759
2166,942825584203370496
2167,1188485202781364225
2168,3332030614
2169,1166700889949855744
2170,767734483932028929
2171,609291358
2172,2444272166
2173,1111513710
2174,195562806
2175,1188177611454930945
2176,184117287
2177,3378534971
2178,945032363888795649
2179,1157477892386897920
2180,877581652347801608
2181,948182384620556288
2182,191397169
2183,3019323160
2184,3680863396
2185,179804248
2186,1364229226396872706
2187,2368111463
2188,925055925999808513
2189,310639027
2190,3983511616
2191,1313602037519659009
2192,3091698748
2193,1269504818
2194,1586218694
2195,1258588243802587136
2196,758712484404596736
2197,1092183618
2198,211027928
2199,2566280646
2200,1158498801696542721
2201,436305056
2202,1099472481910513664
2203,3349613063
2204,561449899
2205,1352723940
2206,1053378691
2207,2473279994
2208,199894469
2209,818096249744322560
2210,261372538
2211,4415881589
2212,1001919622629744640
2213,1137415655102308352
2214,904388102759882753
2215,1713226940
2216,155904777
2217,197654576
2218,1528192471
2219,108279248
2220,728579069697216512
2221,197883745
2222,57346107
2223,82624867
2224,258595115
2225,216559335
2226,812311324659187712
2227,2334049362
2228,4198083682
2229,1219486876425388033
2230,1207662695723524096
2231,192648780
2232,2993927310
2233,267899102
2234,312557745
2235,33612594
2236,177605019
2237,1104768690313142277
2238,4189290921
2239,145342355
2240,4152785489
2241,951871568434683905
2242,558223944
2243,416375428
2244,410416360
2245,2753065459
2246,1280657204467642368
2247,4191122063
2248,204327625
2249,3391471276
2250,3392850521
2251,2262506949
2252,878763938397249536
2253,3145921792
2254,166716856
2255,1010245617111748609
2256,869600822950334464
2257,106178206
2258,198246911
2259,93713821
2260,724434570091872256
2261,791939683
2262,295907849
2263,36218378
2264,766347380
2265,158858255
2266,987832694
2267,1078324188
2268,184043781
2269,734065325482905603
2270,2339236500
2271,1329988617197002752
2272,1191065853594341376
2273,100043315
2274,1310758619374333958
2275,839709170983108609
2276,2829649194
2277,143688689
2278,2563924904
2279,2503025855
2280,1044765142762835969
2281,1029820391144022022
2282,1244424092004073472
2283,1187545263986098176
2284,1536926515
2285,146186666
2286,1134589446169538561
2287,396236440
2288,1186355888153608192
2289,328267807
2290,1311072715873366018
2291,515033240
2292,194356760
2293,1054488311933427714
2294,1265355870218706953
2295,1208466221676605441
2296,1259510046
2297,2730250467
2298,629333741
2299,2578542346
2300,892901125409701888
2301,500255752
2302,4690146020
2303,1163211178203668480
2304,1331410961190805504
2305,774285367499513857
2306,1192283767269994496
2307,1264663390691229708
2308,962681499710640128
2309,835494612026421248
2310,94156238
2311,268952176
2312,842770957710299137
2313,320009836
2314,4092699873
2315,602434698
2316,112866862
2317,4144830814
2318,2378820637
2319,4193755113
2320,2354037000
2321,621558462
2322,444159662
2323,703654490919051264
2324,4627128197
2325,331377514
2326,146175637
2327,2468779319
2328,1081334719613231104
2329,382850123
2330,1332285785521991680
2331,925178558502273026
2332,2438934815
2333,139276390
2334,884645617
2335,1309106637165268995
2336,337834224
2337,792463772195647489
2338,1013186414467534849
2339,2290169688
2340,454268193
2341,185072736
2342,80194497
2343,1286408111360815104
2344,290848750
2345,604138163
2346,58228814
2347,1299355342388760578
2348,1325946628319178757
2349,2753350930
2350,965600948772098048
2351,2961884733
2352,848343618507206656
2353,466566480
2354,858754444082782209
2355,823750289626955776
2356,1333496500861726720
2357,57457493
2358,137129306
2359,2180973192
2360,933883095476068352
2361,937108597
2362,1253973538400239617
2363,1336732461233999872
2364,2727793318
2365,892322162
2366,117545248
2367,3408642455
2368,1276447478
2369,179634409
2370,1326215907094487040
2371,161517688
2372,989422255
2373,774452007809740800
2374,145461896
2375,138300089
2376,1170428446822076423
2377,33324953
2378,181299086
2379,1167521659
2380,17875091
2381,1297645375076077574
2382,524289458
2383,2463631970
2384,41167580
2385,151252784
2386,829804292999671808
2387,1114508557
2388,847278127
2389,968135408855986177
2390,1388500104
2391,1362463794648260613
2392,1056212684402819073
2393,3410413594
2394,172055709
2395,1187140757767032833
2396,1287924053903380480
2397,175936085
2398,1177235204
2399,315394015
2400,1322462102485958656
2401,115944309
2402,1179911197069598720
2403,621709488
2404,2925751876
2405,848375175972347906
2406,168796520
2407,2585067387
2408,1234237284515532800
2409,179638892
2410,190265355
2411,1262142440
2412,967966120794886144
2413,2262553737
2414,424455347
2415,198353896
2416,308851747
2417,982633981719072769
2418,728730128092676096
2419,2742287595
2420,2993107509
2421,964125344918921217
2422,1155117409134620672
2423,3296493143
2424,345439325
2425,971221296
2426,990002528
2427,1329441933916319749
2428,74515661
2429,738337542462951424
2430,1921311781
2431,297138699
2432,190354428
2433,1324383487999250433
2434,1342641710
2435,1206347732077686785
2436,3212678062
2437,147002255
2438,909515678482386950
2439,1210970265997332480
2440,745265715389816833
2441,73558694
2442,564723668
2443,197850260
2444,3289428429
2445,1292485929760890882
2446,325595733
2447,4774157241
2448,474868808
2449,163204362
2450,701466348745060353
2451,1295720594051338242
2452,854111249281552388
2453,37337732
2454,1190269832891174912
2455,191114488
2456,944600629124784129
2457,1289036234
2458,1269784054955638784
2459,1057242521884114945
2460,830802786686218240
2461,4758390460
2462,724559538930720768
2463,1168140609472929792
2464,3028879487
2465,2307309116
2466,1053662091683512320
2467,1323293237629640705
2468,708040440138874880
2469,4762996042
2470,2358319986
2471,1356270436733100032
2472,271210923
2473,1169446863604502534
2474,2554418050
2475,2605137886
2476,1349400056806440960
2477,942934259261693953
2478,1293329283050549248
2479,610435051
2480,1060144173473583104
2481,1209049723094650880
2482,1061983358698299392
2483,954394974
2484,1010230919452602370
2485,707339402
2486,1206034307799752705
2487,1341937501276143616
2488,1293051544561160192
2489,191805761
2490,27877911
2491,195367616
2492,41619376
2493,3310887983
2494,831257215
2495,590506328
2496,299766231
2497,871116655761424388
2498,811709310174687232
2499,2810629076
2500,147663259
2501,47760473
2502,152014495
2503,1000436331095392257
2504,1328288393646780417
2505,2985875476
2506,1255134907602333700
2507,177534128
2508,1033753310803763200
2509,1182585976645914624
2510,718646188560531456
2511,1076910014479126530
2512,1626948506
2513,1202048234505592833
2514,1361853692769669121
2515,213171823
2516,1266853923517759489
2517,1265804139893796865
2518,1056731482507624450
2519,2159779280
2520,2230452186
2521,305933731
2522,1155235870322110470
2523,726930371040911361
2524,742088181353488385
2525,1258072321
2526,2421956984
2527,1201699926968864768
2528,147712428
2529,204221790
2530,1302254898973728768
2531,1187690757030928384
2532,1199747724045934592
2533,2177014357
2534,314175066
2535,1204836256888295431
2536,1360158734257967105
2537,2271276025
2538,4157482947
2539,31418919
2540,1319513931778580480
2541,2600302651
2542,508944234
2543,759586688851148800
2544,3070661831
2545,713483661367189509
2546,1087156683497975811
2547,316087214
2548,279885489
2549,480092315
2550,1465986775
2551,1217433500711780352
2552,276176261
2553,174722463
2554,280739513
2555,898364842351919104
2556,1180815157880147968
2557,1274829991667212288
2558,1361148791500525570
2559,1073707546161135621
2560,3867715875
2561,1364567035225780224
2562,309216398
2563,1364388419229614080
2564,1006994034391486464
2565,2756736460
2566,936463968423555072
2567,2289048773
2568,1669633040
2569,1226074332
2570,1362473900781801473
2571,1044024518241595394
2572,127923244
2573,1068879114
2574,2243056094
2575,891547104
2576,231596926
2577,3298461816
2578,177378761
2579,1084109135698898944
2580,1229786857245945863
2581,152750156
2582,156285476
2583,822646913384194049
2584,1830892610
2585,1247660102901006338
2586,792832129247870976
2587,853254263908302848
2588,727191758405263360
2589,3398316389
2590,948117823
2591,142467076
2592,1245731839773478915
2593,247810455
2594,55263624
2595,50191660
2596,1269336106794979328
2597,858713849985470470
2598,960137260929880064
2599,345980673
2600,175880905
2601,2522316099
2602,2426125259
2603,583801658
2604,184823088
2605,3495047296
2606,187883232
2607,185187477
2608,1294091607646654473
2609,283087405
2610,1345800218655256577
2611,4204684420
2612,910463460319858689
2613,1165064189502742528
2614,753910206
2615,75807743
2616,467346438
2617,782657572138393600
2618,366061468
2619,1396067708
2620,794327827491549187
2621,2269509492
2622,1162811475586637824
2623,3404316557
2624,149286608
2625,1603644576
2626,1346969367213441024
2627,365517797
2628,508118764
2629,984192855316017152
2630,2218749048
2631,1055048652236959744
2632,4149891700
2633,1140741026
2634,215095768
2635,209211316
2636,1043316565947691009
2637,1194126286924460033
2638,3862481662
2639,62050248
2640,1409268385
2641,1130519276861960192
2642,4098482175
2643,3148846696
2644,789221971011571712
2645,3940673836
2646,3703365316
2647,2164772934
2648,202044478
2649,826924164208533504
2650,633841492
2651,1060521976987561987
2652,340117206
2653,872651303033372673
2654,1507935434
2655,760668224
2656,129355616
2657,3181121590
2658,2376204666
2659,3294744137
2660,730246105649287169
2661,1971421609
2662,486196929
2663,1316877164655104002
2664,2640773630
2665,1111293609805000714
2666,1167168977031892992
2667,1465229048
2668,320834992
2669,445076885
2670,771871162993434624
2671,1214365883633721346
2672,1152819470756392960
2673,554798118
2674,2345267822
2675,170904071
2676,1279135483
2677,2784986408
2678,865337142284881924
2679,1733191051
2680,1294485991525416961
2681,516940597
2682,183859486
2683,163571310
2684,172787421
2685,148153354
2686,1059440974433263616
2687,2584421489
2688,286768063
2689,219868138
2690,210307612
2691,3299278041
2692,525441968
2693,631664027
2694,742086594
2695,1294079294793293824
2696,1264972323578396672
2697,2437096554
2698,1042378005031530497
2699,1167857474738765824
2700,337304709
2701,1154350097611841536
2702,1355668328203874305
2703,1129425126787825664
2704,595845262
2705,1322299478460801027
2706,1193638455651254272
2707,1174895029837385730
2708,324125072
2709,268993935
2710,147183048
2711,4307691987
2712,1236035791379406850
2713,1343355572150820864
2714,2876943004
2715,1308748567478235136
2716,3605762597
2717,1207836384767164416
2718,1596314778
2719,4213648719
2720,68543726
2721,1617954954
2722,401706134
2723,2618829668
2724,10323472
2725,1000720896
2726,853069081678839808
2727,699264463791398912
2728,398827491
2729,2711829141
2730,2730074001
2731,882654591850041344
2732,1253907908699488259
2733,158158251
2734,196587840
2735,1075195098072264704
2736,854218207984537601
2737,2473032449
2738,3413093464
2739,1029403274
2740,180839328
2741,1379558160
2742,551988175
2743,130021716
2744,1192798090593538048
2745,2898775649
2746,3408919239
2747,3591786749
2748,993959247200313347
2749,2332225010
2750,7156502
2751,138549372
2752,1693797008
2753,1304634251623661568
2754,273063192
2755,903813906
2756,248548057
2757,3930183867
2758,318842381
2759,735498582841774080
2760,634273835
2761,940060931261841409
2762,151546163
2763,2733519568
2764,1608983504
2765,1347072105523908608
2766,4582409325
2767,1193884635056549888
2768,2957441499
2769,1135724934838259712
2770,942303918037655552
2771,478987067
2772,2216889764
2773,698976555524100097
2774,2266920580
2775,1055952636837576704
2776,1298627356953923584
2777,60677723
2778,3050759628
2779,75417969
2780,1713854329
2781,307106183
2782,160286398
2783,2448691438
2784,695608174389391361
2785,1247370134181814274
2786,200627161
2787,414677247
2788,180254123
2789,170839050
2790,1714107961
2791,920115878452228098
2792,278337666
2793,2335410204
2794,1604719873
2795,194216923
2796,723579585082826754
2797,712032028464652290
2798,1165308333122891776
2799,1240016765914152962
2800,326545930
2801,1641592022
2802,190259408
2803,1188623066554949632
2804,4291552457
2805,2329088433
2806,1299459307273097220
2807,961451674224218113
2808,2691435375
2809,2554600851
2810,2413396104
2811,1177208431478005760
2812,1205508649508048896
2813,175875775
2814,1140591031886516224
2815,446601256
2816,1171465091406909441
2817,171091383
2818,928618550
2819,53495188
2820,3938556244
2821,190519989
2822,4261432217
2823,2432171310
2824,744948940898983936
2825,182449792
2826,519965243
2827,1138815965448347648
2828,1365950223047155718
2829,3411548625
2830,857281440
2831,909020676329263104
2832,4108207409
2833,2495279035
2834,328300060
2835,708299451488665600
2836,716386642404253697
2837,151707000
2838,845690149941993476
2839,2974060060
2840,177147486
2841,3409390840
2842,110775277
2843,497591872
2844,851119146100289536
2845,175864433
2846,76724263
2847,104916563
2848,1092439600403021824
2849,77338635
2850,170431111
2851,761574147575119873
2852,743788153081860096
2853,1225636268253409281
2854,1458293556
2855,249997367
2856,610273258
2857,1212015568368177152
2858,1328476121189511168
2859,3350529267
2860,104239889
2861,1309123694900453378
2862,1201966373930504193
2863,2717928522
2864,1189207631820406784
2865,1323593354546978816
2866,1161386084946849793
2867,365644866
2868,1316790679553572871
2869,716295311342321665
2870,160343256
2871,130279316
2872,978554407934623746
2873,1263682228736987138
2874,921994489
2875,1055257168134463488
2876,1166580350568583170
2877,145218661
2878,1377153751
2879,907019356042874880
2880,2209645868
2881,1184950919022235648
2882,1356250549860106243
2883,346604452
2884,1274476137478053889
2885,3998691459
2886,1151437498012372992
2887,2184989221
2888,1359993815235452928
2889,2952399909
2890,902093941
2891,485820421
2892,1177378583565807617
2893,1330114050
2894,2506289909
2895,914749232
2896,4196115802
2897,499211420
2898,434474780
2899,301038211
2900,145489860
2901,2873968020
2902,324293732
2903,340413802
2904,862785918519869441
2905,2436160837
2906,115839048
2907,140856303
2908,3092569785
2909,168126522
2910,4053715997
2911,4063138517
2912,982622589326684160
2913,852565290781212672
2914,186620163
2915,146676541
2916,761305791194423296
2917,298188767
2918,367879260
2919,174101540
2920,358406669
2921,317514167
2922,765029380762599424
2923,2750075607
2924,1219723474928881664
2925,354670245
2926,735457375453335552
2927,985582684910088192
2928,960169482143588353
2929,1069944970881232896
2930,1189357931990532097
2931,572733056
2932,3122624227
2933,962749951758479360
2934,595878077
2935,985958899349098496
2936,141376885
2937,3041584630
2938,132063517
2939,3392279511
2940,1259996162217709568
2941,180607633
2942,4047703227
2943,798555897958191105
2944,1173594734247448576
2945,1237573297128210432
2946,53412288
2947,1711083518
2948,847764871
2949,1911857497
2950,212680020
2951,1300302876
2952,2626011573
2953,1150537915652562950
2954,792153755831660545
2955,3121545189
2956,203222044
2957,122118098
2958,978971756345090049
2959,2434095968
2960,2586515376
2961,859610574
2962,490895292
2963,779504978864013312
2964,555255089
2965,807956299
2966,409543579
2967,2211013079
2968,123911796
2969,4864668256
2970,172907881
2971,140960182
2972,1329708624822853632
2973,1272415021780344832
2974,4367484255
2975,869331239093891073
2976,493425596
2977,1310283361961811969
2978,410176731
2979,739178970059558912
2980,1712937158
2981,1294606724146528256
2982,502118788
2983,800645785
2984,1212534507464613888
2985,1498533060
2986,252396166
2987,4449481547
2988,711923012279345152
2989,3379858541
2990,1358436322021638144
2991,1189954692404658176
2992,1278069920
2993,854107140
2994,2393573821
2995,1078789323825299457
2996,1330122528
2997,157062029
2998,2697427768
2999,1174485621076893698
3000,322353436
3001,1079522676895551488
3002,34503618
3003,1006290196302790656
3004,976691396
3005,993179330934198278
3006,265653913
3007,2458100742
3008,855828726587822081
3009,1118145145
3010,553851477
3011,1178376706131922949
3012,4026218703
3013,1520166662
3014,1258580226
3015,1366480587779956743
3016,782242463687860224
3017,900830372472254466
3018,3733220476
3019,599395799
3020,909558872846856192
3021,1055862618429231110
3022,3068732117
3023,317273456
3024,746670749994323968
3025,1265820174
3026,118247506
3027,449388912
3028,162741319
3029,262774387
3030,83165100
3031,217460292
3032,47362282
3033,1195264644329410561
3034,127678166
3035,1174653804224159744
3036,238403061
3037,1313233124281720835
3038,4654982007
3039,106472676
3040,3302439335
3041,1299699053740122113
3042,1324644998
3043,338482896
3044,1128482477994061824
3045,176824622
3046,123084570
3047,214994989
3048,1416599822
3049,856654530401972225
3050,1324042349475975168
3051,1068715081
3052,1351206488732266505
3053,122645610
3054,2681626203
3055,1222677287553945600
3056,3068648139
3057,342745216
3058,1000949573794267136
3059,1353444957730705409
3060,1248669339756179456
3061,1259543779125661698
3062,83498334
3063,2546456116
3064,341922436
3065,2437422540
3066,1703581262
3067,1011733050034741251
3068,1480513393
3069,1514685696
3070,816605828
3071,126794683
3072,4275669083
3073,179505267
3074,1364963732116373505
3075,4197766529
3076,2398437344
3077,2562808030
3078,22635635
3079,2986465923
3080,486988524
3081,122061622
3082,1370514246845534208
3083,51441784
3084,3130218917
3085,1269417565035642881
3086,1266718730614161411
3087,787776260353167360
3088,4197727835
3089,1358256678739804161
3090,739149354
3091,222624782
3092,221559452
3093,170086777
3094,3130865451
3095,742858686285139968
3096,753975710826557440
3097,3409169739
3098,508188104
3099,1120176890021654528
3100,713076285036240896
3101,137705361
3102,335918975
3103,941109582398664705
3104,1306228885231632385
3105,142849081
3106,1325763690
3107,614783597
3108,254321651
3109,167159678
3110,985919545549434885
3111,152702083
3112,219427182
3113,1634578268
3114,364017240
3115,378034595
3116,859418761782231040
3117,171678865
3118,240929635
3119,3310875417
3120,751479771649966080
3121,3321520481
3122,190479184
3123,3045347643
3124,1123707829641187328
3125,753039585345699840
3126,843784687491407874
3127,792154745968418816
3128,1272923715647475715
3129,814181414816153601
3130,1465873776
3131,313544083
3132,1360018096514342913
3133,3866246793
3134,116041041
3135,301033435
3136,917812974001311747
3137,1329943729810108417
3138,996011652301623302
3139,135947141
3140,233973405
3141,1203805661001342976
3142,794765905
3143,1276772130
3144,1105839730741125121
3145,1001596757007093760
3146,1295041724658716674
3147,2499679530
3148,167864230
3149,1277704729842286593
3150,304051326
3151,284735778
3152,1001650934026563584
3153,2773045882
3154,1320482274899599361
3155,90672713
3156,1097840270
3157,3153573457
3158,208878605
3159,1352723815051231232
3160,757938428575186944
3161,2671588309
3162,1663491294
3163,3068116685
3164,1279196469820563457
3165,1127675915394273283
3166,3503847455
3167,293304123
3168,3351168015
3169,892946187753582594
3170,215876450
3171,1059184080
3172,718926741973151744
3173,804012609867575297
3174,145490282
3175,154209431
3176,739316024
3177,155694353
3178,365172068
3179,186628326
3180,803287686144557057
3181,799831572954365956
3182,1351213013618085889
3183,1309520859271434240
3184,260825823
3185,2205033854
3186,314668323
3187,195536152
3188,1210199234856837120
3189,854028533970161665
3190,1196246944307466241
3191,2202214434
3192,254219009
3193,1359698944733945856
3194,138409450
3195,1119457455489146880
3196,1298078108998803456
3197,1167549024456630273
3198,295638588
3199,526670021
3200,1392632395
3201,68252023
3202,1372863828
3203,901503363992477696
3204,2772969479
3205,2156136118
3206,194390735
3207,924014886
3208,1554339756
3209,2986067752
3210,2194960632
3211,278821234
3212,887632774508810241
3213,1333341286699560960
3214,1367628495552143373
3215,557897108
3216,2902807775
3217,142840643
3218,124506500
3219,1067097828139458561
3220,7261072
3221,829852435388755968
3222,1088937490893996039
3223,1262164299256037382
3224,323954911
3225,1270703521
3226,2992754164
3227,338485921
3228,887777134248374273
3229,1422026862
3230,99721881
3231,2158016112
3232,24153647
3233,1048560096630988801
3234,160718300
3235,768665821677780992
3236,228885289
3237,1207261773428068354
3238,1145109036863492103
3239,2477517444
3240,1314409098738368519
3241,19545432
3242,1337522359977340929
3243,53580228
3244,286320837
3245,137794401
3246,172056273
3247,3167236869
3248,138776228
3249,1131414302584377346
3250,1187864545357942785
3251,1615350078
3252,881000248646057985
3253,1253673553951686662
3254,179936510
3255,152004781
3256,524884357
3257,271551942
3258,1198400330108682240
3259,2340600213
3260,2749152153
3261,1156648524173455362
3262,759420395288137728
3263,2699833321
3264,628000232
3265,1312880659019505664
3266,2355701558
3267,1144786149275242496
3268,40591122
3269,918026683
3270,1256376107336638472
3271,1070124978278985728
3272,1233577796724756481
3273,842611788793438208
3274,1220340797998059520
3275,553101068
3276,712657326
3277,711373093319659520
3278,724778669076570112
3279,2964145491
3280,254118649
3281,2801838009
3282,137677160
3283,194464145
3284,1214756398489309184
3285,158910787
3286,908150363525656579
3287,1254398396363952128
3288,1369084568830156805
3289,1270811928
3290,136999636
3291,1279257788
3292,4202982976
3293,4756228833
3294,1190394375957864449
3295,1580468346
3296,1358251555
3297,115146456
3298,1125612146052743170
3299,540416301
3300,1252788142844895232
3301,1319655526939197445
3302,1300619764289736711
3303,179380331
3304,707748643214852096
3305,1069365430681300993
3306,173452269
3307,2494819344
3308,633201634
3309,1320325146733875201
3310,1160714744648654848
3311,843573560
3312,1631435077
3313,351160731
3314,226973231
3315,255755167
3316,1292245093542506503
3317,1241706920337170435
3318,1043346425319514112
3319,29317980
3320,722688703
3321,1225114036901203968
3322,249379257
3323,979874976399577088
3324,237890497
3325,1086007268108394496
3326,955845945576521729
3327,1333091847544184836
3328,856325418030424064
3329,136489420
3330,3154719725
3331,106818888
3332,940705077366534144
3333,44640466
3334,42321100
3335,771044267355766784
3336,97092060
3337,2505849128
3338,2600615420
3339,946768514
3340,1172567700
3341,2748744617
3342,1468638745
3343,1365761142845558791
3344,3428489151
3345,879214763137433600
3346,2771611145
3347,1205304823802933249
3348,3254630867
3349,2392803255
3350,305353579
3351,1080235650601938944
3352,1366345464
3353,426333324
3354,172338647
3355,1225839620
3356,96616197
3357,1276255643519909893
3358,1304214914828062721
3359,201085849
3360,1458435942
3361,1332373095559131141
3362,901228004076126209
3363,137826642
3364,370710168
3365,1058173810095071232
3366,411873713
3367,326997130
3368,961260082448293888
3369,186700817
3370,2955318819
3371,378991890
3372,1345457078169645056
3373,153841185
3374,518000757
3375,1421893525
3376,187385739
3377,1106004375854567424
3378,1158361999925022720
3379,165630371
3380,4505240716
