,comm_2
3360,825008970435854336
3361,303771018
3362,1679409738
3363,276370656
3364,3810270974
3365,2208103782
3366,193489320
3367,879369960887390208
3368,43116914
3369,961313949814837248
3370,3642540443
3371,976994190
3372,289672379
3373,9426752
3374,301488346
3375,2501802037
3376,1243657357403529222
3377,256649230
3378,1036321040467742723
3379,133346711
3380,454893732
3381,922189028060999683
3382,285405708
3383,775824097129496578
3384,899942869808623616
3385,96358734
3386,1252583754
3387,309172658
3388,66257573
3389,3064700062
3390,151734578
3391,1285380092798087168
3392,2166739507
3393,209359633
3394,1319095765
3395,236193489
3396,3007412165
3397,261717110
3398,209328384
3399,135554733
3400,54320058
3401,332490667
3402,104894993
3403,900271822465380352
3404,108623222
3405,175234569
3406,1074091148749230081
3407,600561959
3408,391109305
3409,1244986485406863362
3410,456184752
3411,762134499622780928
3412,1103595560764878848
3413,810611806150520836
3414,738775161353043970
3415,228364497
3416,273949940
3417,144603549
3418,859736926647185408
3419,314075920
3420,324931499
3421,1005465452116676608
3422,317578294
3423,1049462292470013952
3424,311679926
3425,548821505
3426,29794546
3427,1132296198159851520
3428,3424307381
3429,301394575
3430,3110050877
3431,858682567
3432,795453303224147968
3433,3226803329
3434,807313489618419712
3435,49698175
3436,1177195601114611712
3437,4196235327
3438,1141262652
3439,204817424
3440,2660419755
3441,862793294337765377
3442,57152559
3443,1057433570900406275
3444,293497324
3445,730258788
3446,397763031
3447,2765208719
3448,1165650276000440325
3449,3335211843
3450,180173625
3451,373165807
3452,213085218
3453,1317573418779332610
3454,1048424713331134464
3455,1055292721584316418
3456,335025023
3457,1298772969129488384
3458,2583140046
3459,148681357
3460,35744749
3461,18650315
3462,136503259
3463,1093543319467163648
3464,481975041
3465,821827713950515200
3466,3793260399
3467,60439734
3468,1674446316
3469,954006500107841537
3470,2717005805
3471,2159339254
3472,164665488
3473,2996503700
3474,1310144829477785601
3475,980903664490635264
3476,1165403892265476096
3477,2305401146
3478,1197234448108011521
3479,3119319749
3480,174096782
3481,1222249865285132289
3482,176819357
3483,2932460692
3484,1108892582745178112
3485,733479177081475076
3486,128819764
3487,1335320535748784133
3488,475794122
3489,747281093737406464
3490,187377030
3491,4040411441
3492,1083863349283225600
3493,4021363749
3494,4617419783
3495,1897886713
3496,547934750
3497,368600084
3498,1626262531
3499,153653271
3500,1364240832644153346
3501,420707928
3502,935853567109468160
3503,988062589803487232
3504,186591201
3505,1241707697784983555
3506,748645637097459716
3507,838076556195086336
3508,254670770
3509,3198370677
3510,1349721751559798790
3511,921111954894319616
3512,908779258520199168
3513,288019286
3514,1235485946126229505
3515,146554258
3516,1095119175813603328
3517,1133921853372846082
3518,905501650324004864
3519,728580507341066240
3520,1121626537835544576
3521,634264179
3522,4025065647
3523,1341672509373079553
3524,313657486
3525,1208391977831739392
3526,974653580530651138
3527,966719385158213632
3528,1224425991289933825
3529,1266421725799026688
3530,75851654
3531,349000518
3532,145350858
3533,758039097160204288
3534,520719310
3535,126998883
3536,199443255
3537,208625782
3538,479069805
3539,1003359188444164098
3540,233942203
3541,2828134642
3542,1290456118737723392
3543,1309609083847221249
3544,281729765
3545,145802621
3546,1016398046
3547,206024673
3548,338114537
3549,4596529996
3550,1190001991440883712
3551,226010019
3552,4745170156
3553,4540141155
3554,1099983689725997056
3555,138879479
3556,2475106641
3557,1300538383136100353
3558,3290481442
3559,208654573
3560,1166020969577799680
3561,2398169220
3562,1542375637
3563,2168469250
3564,75372610
3565,844231450530648064
3566,1337381787622846468
3567,184615103
3568,1313196624928223241
3569,45941354
3570,1170499663
3571,987851245586182144
3572,1164678944601325568
3573,429969383
3574,1100008267705651200
3575,838949384
3576,128065864
3577,767845388
3578,1281608758062460929
3579,311988623
3580,1253433905534742529
3581,117258389
3582,524603212
3583,186818471
3584,1161386880023367680
3585,44955901
3586,1242981920830562306
3587,4443532882
3588,4776916222
3589,2906324140
3590,187538606
3591,191669401
3592,223468843
3593,1225580228740812801
3594,2464603111
3595,1161798202389123079
3596,1177401134002200576
3597,1242154507
3598,23713403
3599,542671696
3600,11865722
3601,2352394681
3602,42269932
3603,1206395532127735808
3604,1004905187671199747
3605,872941176000827396
3606,893812281150144517
3607,4194633257
3608,4212845729
3609,1220870954701742080
3610,155727266
3611,1300967898765238277
3612,177252745
3613,137411905
3614,4220156140
3615,711339485959757824
3616,211178314
3617,4855731579
3618,303944701
3619,1160581935242067968
3620,203215796
3621,76422474
3622,1068872452497989632
3623,67724044
3624,2317417494
3625,153265399
3626,2996316510
3627,595467425
3628,154051473
3629,5835972
3630,882367094
3631,1042000339627589632
3632,173624053
3633,914496671840702464
3634,913952404286197761
3635,939946871467933696
3636,2528601255
3637,147895066
3638,357245888
3639,1006395997898059776
3640,635580461
3641,1284582910910246913
3642,1161593694128152576
3643,402321878
3644,226803756
3645,143870905
3646,176508401
3647,12477882
3648,2763439256
3649,259976071
3650,196788822
3651,280562930
3652,245205858
3653,221036561
3654,4635617842
3655,1238278167816798210
3656,1251891049867468811
3657,1243863200828919810
3658,946900478129995777
3659,272210398
3660,153044633
3661,881751678
3662,1206012314
3663,2657222561
3664,127872008
3665,870812044790050816
3666,352477015
3667,1078694346524889088
3668,888762848264036352
3669,186960270
3670,1353072206348128265
3671,92172867
3672,1338905873326989312
3673,464447558
3674,601193880
3675,560781314
3676,442458438
3677,146621283
3678,304035406
3679,1232511880612192256
3680,111049720
3681,84488836
3682,4493415735
3683,743094485941358592
3684,995304068452179974
3685,436217614
3686,249834415
3687,1245816796655038476
3688,968823926267760640
3689,867084306962894848
3690,2332367522
3691,193868173
3692,2724026735
3693,102128926
3694,705835900866072576
3695,181442512
3696,1200420188501528583
3697,1241033185175240704
3698,1220062717949759490
3699,4442288019
3700,825751054843265024
3701,1160658437413453825
3702,202877974
3703,849979242
3704,2890798935
3705,208648062
3706,3355533215
3707,1329176214460915712
3708,1181550214768971776
3709,1241874768569274368
3710,342465718
3711,60239907
3712,2355353503
3713,1266499376148594689
3714,1140730023869067264
3715,147420443
3716,4839826433
3717,1294035604070633473
3718,2982376815
3719,361449010
3720,1140609908792025088
3721,41284894
3722,2767961373
3723,230535685
3724,1005120384847568897
3725,1308254296841105409
3726,147627205
3727,2150901022
3728,202392790
3729,1345022755335532551
3730,1129914738949926912
3731,1146803611088883712
3732,786224111512985600
3733,179515698
3734,312696011
3735,1110648243485065216
3736,2769280281
3737,1259623032282386433
3738,1024997977943953410
3739,771354000
3740,952161753475018753
3741,1158772793753911297
3742,475408248
3743,1231673227979694084
3744,1089676435940392960
3745,1011378459111763968
3746,829314821225066496
3747,1229362173757083650
3748,175076240
3749,2185096220
3750,1148943825383186432
3751,38335921
3752,707211748
3753,167983391
3754,1229894436886401025
3755,187676774
3756,155400473
3757,1482974864
3758,1173207557822963712
3759,311171526
3760,1306825927385640960
3761,1296183742004854784
3762,131674890
3763,2831936617
3764,57418188
3765,1251946045904486400
3766,1283114954212737025
3767,171992545
3768,1095872570182823936
3769,164461276
3770,1061821732661747712
3771,987962258
3772,200480245
3773,732243544430264321
3774,2548466070
3775,70057395
3776,325755428
3777,359791727
3778,396777291
3779,1216492249120485378
3780,2350555667
3781,992756818953822208
3782,4135535363
3783,997988687471415296
3784,158878992
3785,109624142
3786,833265319
3787,1197223428429959170
3788,287904782
3789,338505321
3790,171988716
3791,181306415
3792,238551978
3793,220876835
3794,3421061332
3795,335101650
3796,179590288
3797,2645387561
3798,382753072
3799,1141100611414482944
3800,163882660
3801,1135484426329178112
3802,153061071
3803,1566827875
3804,1007042097868935168
3805,810557337949925376
3806,910146673535520769
3807,19994617
3808,700785752808955904
3809,182406775
3810,2743599124
3811,1255483116271132674
3812,4889019081
3813,241784234
3814,938400321080094722
3815,1001287888888352773
3816,290302603
3817,1324871731425718284
3818,1171767038320218112
3819,901599721889857536
3820,1073266333264035840
3821,1006944982933090304
3822,187210003
3823,15678854
3824,4794701239
3825,2590891690
3826,1556206579
3827,2209736826
3828,173122830
3829,913851340840931328
3830,2240275842
3831,192067588
3832,67094428
3833,454761578
3834,801087476022575105
3835,752170446884311040
3836,299387135
3837,1031567808
3838,844933952
3839,9713242
3840,866825793359536133
3841,184607443
3842,1285258292982317058
3843,87363118
3844,177352025
3845,2369493301
3846,501950486
3847,1296292255951618051
3848,3063990479
3849,4717861899
3850,4750006408
3851,254141188
3852,4819142877
3853,137574089
3854,573203560
3855,462274572
3856,859382582903013376
3857,1126172199407239168
3858,275081731
3859,187095169
3860,1219057606741954561
3861,853784739479683073
3862,340579354
3863,337920960
3864,1244938560698044419
3865,51177955
3866,725757278956212224
3867,803812378332856320
3868,3723551909
3869,915021088043696129
3870,435221122
3871,762612416
3872,862659313415925760
3873,37094608
3874,17042220
3875,1037123144669126657
3876,154960505
3877,4777637548
3878,1245739867
3879,1428160320
3880,1738469275
3881,74783418
3882,344939034
3883,2437042620
3884,857307102099816450
3885,231305027
3886,1173541832
3887,102480973
3888,200081004
3889,179669951
3890,2328915864
3891,946185744
3892,1273668558875168775
3893,2860557363
3894,3540901457
3895,14779015
3896,938482345
3897,4288799417
3898,167128478
3899,2765244448
3900,587426494
3901,854139646409928704
3902,224036878
3903,1234211684169998338
3904,1274058039495098373
3905,550518002
3906,1594864236
3907,91159899
3908,779735263765532672
3909,1341172995080019968
3910,2165876184
3911,211169940
3912,111180188
3913,36664884
3914,1344310679277330434
3915,325735030
3916,115968666
3917,2636127485
3918,150285599
3919,757232985968082944
3920,129360593
3921,1244764798493036545
3922,897218600037212161
3923,179302170
3924,122611030
3925,830981603954421761
3926,796674541934223360
3927,1220163912718540800
3928,2436827208
3929,803667752
3930,173348160
3931,564682653
3932,4836745408
3933,1329766694
3934,1211104250182291456
3935,4111238584
3936,4631319263
3937,1528205671
3938,1122981282743451649
3939,1528669764
3940,2243392332
3941,4301877083
3942,362757718
3943,277051756
3944,3245735321
3945,1234867681834291201
3946,949103877483319297
3947,1347580824112287744
3948,986029222404739072
3949,3153998255
3950,274532892
3951,2715197615
3952,264147962
3953,225982647
3954,1188563364945022976
3955,2935084643
3956,99225301
3957,1259995012923822080
3958,186132731
3959,2408295277
3960,4197767967
3961,203772685
3962,1230594191924899841
3963,1304426030782910470
3964,2265974690
3965,157812708
3966,1362223376576770051
3967,4780250435
3968,2804834407
3969,152663158
3970,1097537909262045185
3971,3772580962
3972,1005993807605837829
3973,734047893460516864
3974,4464549820
3975,1011153944
3976,1267119671456739329
3977,737741044880658432
3978,2422539725
3979,180101459
3980,1098257023022624769
3981,1050837684359446533
3982,796884961
3983,195603073
3984,292462547
3985,149004973
3986,4749674602
3987,389086737
3988,41023765
3989,1219717499064930304
3990,151317587
3991,935667552818225152
3992,188525384
3993,1243228805470334976
3994,308099147
3995,959553138335342592
3996,902884315058634753
3997,2450142072
3998,1355483566407348225
3999,3006809145
4000,139766311
4001,1069201017676410880
4002,3044875205
4003,1303732546157645826
4004,2721494861
4005,472405744
4006,1208044816904474624
4007,1202429448
4008,1189548326972252160
4009,1140439199923003392
4010,1438210056
4011,3027499199
4012,972873872
4013,2524121015
4014,829861039533654017
4015,296752118
4016,907244917877026816
4017,197092904
4018,2349473132
4019,399639273
4020,775791715546501120
4021,224470275
4022,115195105
4023,150327924
4024,147688199
4025,984169503289434113
4026,1291181211310788608
4027,249802757
4028,3000367372
4029,210334762
4030,1353736819700064258
4031,830273994
4032,3219274413
4033,1250604050166530048
4034,755310985
4035,1180887796325765120
4036,1326695171778613248
4037,165096694
4038,862430689819602945
4039,1130236669804859395
4040,250684636
4041,805303296
4042,325254177
4043,187059258
4044,1165505476987183104
4045,716704107642425344
4046,2333176204
4047,92425891
4048,4078769423
4049,1460917074
4050,167229480
4051,1247971697531203587
4052,960874548
4053,1380623233
4054,1142546892242456576
4055,2361800066
4056,1694197596
4057,4194049528
4058,849415542763130880
4059,1257848773067366402
4060,213634291
4061,852638004460093441
4062,1018883870710738944
4063,1167554185920950274
4064,1197236051414257666
4065,1137410524134744064
4066,259763826
4067,153631069
4068,4561084275
4069,192331341
4070,816024738589982720
4071,865594055190818817
4072,4808212222
4073,178995064
4074,3788642063
4075,2533551518
4076,775125866733068289
4077,1317210389680164864
4078,845991988554059776
4079,4779391756
4080,748980771931709440
4081,1036027208442281986
4082,1161406005827309568
4083,1266146466235637760
4084,2545873020
4085,1230107791173603328
4086,3901261414
4087,1227985600998989825
4088,145329447
4089,3419943699
4090,1008782176610144256
4091,1157078873974235137
4092,827886906671243264
4093,1689379274
4094,1050418659888390152
4095,190337474
4096,186280689
4097,2828754742
4098,900013566018936832
4099,1644341802
4100,2490283934
4101,1193787278
4102,1216501633036754945
4103,1342844526
4104,996529701031161865
4105,252100000
4106,4365050801
4107,1533953118
4108,702509333565857793
4109,212697914
4110,1275209392892325888
4111,4486055565
4112,4826246397
4113,2313072111
4114,1303032477905190914
4115,39831569
4116,1611512233
4117,1171547257633726465
4118,727666847051616256
4119,198883031
4120,1139212742487924739
4121,1214946375206686720
4122,316910421
4123,1180984333005475842
4124,105270287
4125,953879132
4126,903047798647640068
4127,756645318708588544
4128,1244015640
4129,569416360
4130,206184452
4131,1322936824105414657
4132,188524624
4133,774581886
4134,1027606846864089089
4135,162537995
4136,3386799940
4137,3493621518
4138,887156181483048960
4139,4812370257
4140,872664229
4141,1326736190
4142,711656542479781888
4143,2338546143
4144,594358648
4145,174016857
4146,3367964339
4147,1324657944613523457
4148,600710938
4149,154965274
4150,1262800034753634304
4151,1332505906228174849
4152,1332380010406096896
4153,1075211636
4154,700823119993425920
4155,2582526618
4156,881267766447230980
4157,2570104899
4158,375502775
4159,4900008699
4160,160617292
4161,1045339257576071168
4162,1186580481023893505
4163,86185915
4164,2191811787
4165,1490275704
4166,1321283526679998464
4167,171729196
4168,508799001
4169,1096381861834772480
4170,1031218769358729217
4171,1036993921308610560
4172,941837048771735552
4173,1113260766155743233
4174,1121521491554832384
4175,3421276240
4176,353964646
4177,942974620696809472
4178,1189595374635368449
4179,276274050
4180,2355705025
4181,859489247086206977
4182,1228796774
4183,82813129
4184,2990156955
4185,1266161713
4186,1173020492057522176
4187,238215010
4188,4824875320
4189,92590985
4190,150030377
4191,357403601
4192,2198937012
4193,144531097
4194,3044714165
4195,1159064509551644672
4196,1909623991
4197,181103645
4198,1257028917006868481
4199,1033340821486166017
4200,2418905506
4201,1470901284
4202,197411266
4203,3028088058
4204,4843889267
4205,144730094
4206,1038643712
4207,262906202
4208,3239194919
4209,927912322127089664
4210,1324397612284391426
4211,1246092379251257346
4212,833907972
4213,536045808
4214,1333880333348048896
4215,1114836230
4216,981588014
4217,167589328
4218,2166944480
4219,158869286
4220,4028158234
4221,1169735640
4222,1269377538884882432
4223,335727501
4224,145389084
4225,376361136
4226,344972683
4227,514192660
4228,303824205
4229,1106388392680542209
4230,1040106564756090880
4231,1431377611
4232,188481486
4233,327004869
4234,1301600714893021185
4235,516122862
4236,279156124
4237,1194464264884490240
4238,186593162
4239,2757779650
4240,942854763170992131
4241,174370889
4242,54617598
4243,325697563
4244,892397441772924928
4245,178971328
4246,14432776
4247,2381191612
4248,98829073
4249,891510511531167744
4250,193116750
4251,89161900
4252,1243353029656674305
4253,148128645
4254,2321317278
4255,130916621
4256,766403370
4257,357179501
4258,1059767209046740992
4259,2416875776
4260,1189314515130900491
4261,182809592
4262,1209400458097385472
4263,4261090151
4264,1205991346697375747
4265,1400116596
4266,1167612411106549760
4267,534433695
4268,273148425
4269,161134257
4270,866398950399594496
4271,139576290
4272,18116742
4273,1343995343009099776
4274,1194447685220282370
4275,2178828769
4276,563093291
4277,146565506
4278,177663928
4279,187067988
4280,991854984
4281,40501695
4282,718094375377612804
4283,1120717824299814912
4284,3024185075
4285,28633244
4286,117793564
4287,477778881
4288,4730494336
4289,2580165527
4290,191516243
4291,57829913
4292,582279699
4293,3340060239
4294,1634511739
4295,901616815721373696
4296,132738712
4297,2802459665
4298,2897627692
4299,1593589956
4300,129798882
4301,455150535
4302,373665367
4303,97140440
4304,103001571
4305,951633115
4306,166801998
4307,960502097048457216
4308,178483002
4309,820003165001105409
4310,415805812
4311,1095355291
4312,1048845445
4313,4730221708
4314,48541827
4315,182998829
4316,846087693050269700
4317,171110904
4318,187755932
4319,151949387
4320,1189566531610595329
4321,3003538165
4322,3903608242
4323,170041841
4324,1193695009817743360
4325,4648076896
4326,1050045698207608832
4327,145665681
4328,187371907
4329,775856867000057857
4330,500329921
4331,829399342016520193
4332,911180816
4333,2901547251
4334,1239609576
4335,278191114
4336,747890815217860608
4337,2600863764
4338,4505729433
4339,396308984
4340,186903853
4341,184200898
4342,595721796
4343,1256326929529135104
4344,108640281
4345,1237856028730908672
4346,895354771812622336
4347,4149551965
4348,797005746
4349,300304395
4350,221587753
4351,888146569270353926
4352,427734727
4353,16552669
4354,1054509209507766272
4355,186586731
4356,987512352902991873
4357,1102184689492807680
4358,2751685973
4359,1321996780163260418
4360,1055916046916485120
4361,1051487810757242880
4362,136724834
4363,1483710126
4364,150929032
4365,229613485
4366,469246786
4367,570507285
4368,124184418
4369,1166451375926128641
4370,758432870046240777
4371,1175531363568619522
4372,210813654
4373,2884653928
4374,1799365298
4375,2421178262
4376,188470862
4377,537779287
4378,4496951962
4379,1326890964489744384
4380,355857927
4381,2870958821
4382,948795422
4383,1281353198821871616
4384,155594140
4385,2611768156
4386,153167189
4387,1060872768516956160
4388,18761819
4389,792356610
4390,495525729
4391,2925232044
4392,1155399542734561280
4393,933323882
4394,1069798191607017472
4395,1021187500092678144
4396,1333555998511034368
4397,145375777
4398,1412435060
4399,3006504929
4400,1488097778
4401,739318164
4402,234856963
4403,821214981056331778
4404,119202039
4405,4710940635
4406,193491454
4407,142510095
4408,1024805341438074881
4409,984499693232312321
4410,968293273
4411,1045717531
4412,41259028
4413,1096832688110161925
4414,113121550
4415,1905302827
4416,410377491
4417,3405755488
4418,3921478223
4419,899044902654365696
4420,309349067
4421,346212709
4422,878663865302753281
4423,1097089105
4424,1625574702
4425,1243186810395787264
4426,963570445743247361
4427,1031336857643180032
4428,1307496121191862272
4429,431316346
4430,891809924761739265
4431,749828593
4432,280141360
4433,1438195184
4434,1278394532908982273
4435,925357643882991616
4436,72424988
4437,1201192526683820034
4438,1125146496704421890
4439,4627516295
4440,1194557155
4441,188679281
4442,900515616
4443,497164268
4444,1143950771559555073
4445,195886809
4446,405601249
4447,1074951097125617665
4448,188402974
4449,1024370994574712832
4450,162902440
4451,951526661476020224
4452,1284504497411194886
4453,1286373099177422852
4454,183392877
4455,257658545
4456,295941965
4457,3022179809
4458,2894532125
4459,447575411
4460,1193869221555556353
4461,171714069
4462,412647356
4463,126672980
4464,94322337
4465,731124589321846784
4466,1354966662777348101
4467,1059410003348652032
4468,817483361153384453
4469,1032811143553789952
4470,1359686949842386947
4471,82997791
4472,1025101808
4473,886754531450777600
4474,20468279
4475,91620302
4476,3202730908
4477,2961145895
4478,107157189
4479,466035898
4480,342257526
4481,267915638
4482,78698160
4483,1120338066269511685
4484,3656503461
4485,771843842530242560
4486,4196614576
4487,173987729
4488,935617523474665472
4489,1351510656172896257
4490,566843867
4491,822341323
4492,271385386
4493,312071487
4494,355771659
4495,166640751
4496,164096999
4497,2463421321
4498,200733756
4499,4195784841
4500,1281706673707638784
4501,953731125502980096
4502,258234041
4503,197090653
4504,905923555002605570
4505,541086350
4506,1691248789
4507,600101471
4508,777979589108768769
4509,336957593
4510,1349735398126231561
4511,152833227
4512,208587522
4513,1312745458528399361
4514,1347548547684724737
4515,555178424
4516,846149392184868864
4517,1084227003824435201
4518,151449451
4519,206171400
4520,464020169
4521,1019317156750741506
4522,739328912
4523,278067945
4524,1223824810846957568
4525,1849671619
4526,1368240533622128648
4527,407615404
4528,173347509
4529,887472265499217921
4530,1240570457453101056
4531,21316101
4532,184245180
4533,3004770011
4534,767742
4535,143828738
4536,4195855120
4537,3112019957
4538,167918366
4539,621905071
4540,439704904
4541,893954003603779587
4542,388036620
4543,711690851525763073
4544,1120083102
4545,1131949006337261570
4546,1123058379591700483
4547,3091522401
4548,131310260
4549,788446193080791040
4550,968596562
4551,122207673
4552,1369385587
4553,172141880
4554,214986628
4555,894236154094112768
4556,355045904
4557,928005602428809216
4558,2241579526
4559,1181900708616048640
4560,248754659
4561,151305188
4562,1275567665684328450
4563,4428375419
4564,1225783765651292161
4565,176149063
4566,1300531178047442944
4567,166805538
4568,3448052957
4569,1102169692792389632
4570,1922974531
4571,150857966
4572,888909833424035842
4573,1039222364821770241
4574,2645763876
4575,1082815581143949313
4576,135165305
4577,162915463
4578,1044929228461027328
4579,975555319651815424
4580,390382852
4581,1283033988316237826
4582,807206091201384448
4583,3388441061
4584,1240790049232486401
4585,1128286216141660165
4586,705538482786213888
4587,138608757
4588,33076490
4589,1281785786493534208
4590,262963529
4591,1074124580
4592,3380375447
4593,937477669066862592
4594,28655692
4595,1257845442869702663
4596,1303835963546898432
4597,2685214193
4598,4896706619
4599,4846393606
4600,977345161
4601,722390299050422272
4602,284795400
4603,20816312
4604,480453846
4605,144614900
4606,2847353651
4607,66998289
4608,254358886
4609,281310423
4610,1357812984
4611,153487456
4612,1124487716631085056
4613,1921546903
4614,846834859138015234
4615,270134230
4616,1119659546753019909
4617,891319834138607616
4618,322237511
4619,1112996442
4620,2220633485
4621,978891414
4622,835152516392316930
4623,177780800
4624,192933362
4625,1210315291227545601
4626,864129326
4627,1059204091077898240
4628,1326938939744194561
4629,1460996976
4630,1254086180649435136
4631,239947135
4632,313958700
4633,1318934759003820032
4634,1323193026
4635,179358101
4636,1408338306
4637,1884213451
4638,190841514
4639,1068259700741939202
4640,1334737799900237824
4641,125146569
4642,122512450
4643,4214194317
4644,373143990
4645,210955858
4646,1643060006
4647,176913902
4648,77212548
4649,2378670722
4650,1921866583
4651,29237210
4652,4197154127
4653,172987418
4654,1082041898469126144
4655,161939197
4656,142364808
4657,1219043073260433408
4658,4229821691
4659,1258224947429871621
4660,32401333
4661,132638001
4662,34855688
4663,1076690845
4664,925497828436213762
4665,2784649609
4666,2190556763
4667,1040258091269451776
4668,4867443759
4669,371319138
4670,2950409632
4671,322432866
4672,459270241
4673,1190361600710107139
4674,155735528
4675,957455883679813634
4676,606371375
4677,1571684947
4678,844340209810583552
4679,1309983746477694976
4680,462299550
4681,855668113
4682,3280049824
4683,204516556
4684,1324150517510131714
4685,4006516679
4686,381300506
4687,4915331338
4688,146643429
4689,1330827123888705536
4690,191287108
4691,1378707362
4692,1104450589
4693,1341029424997806081
4694,1184900168489062400
4695,925191286382002176
4696,900937727612395521
4697,730970684969508864
4698,4890528797
4699,3882094395
4700,152689921
4701,65634865
4702,357742193
4703,4195795468
4704,337802928
4705,331329197
4706,2513354977
4707,4376982796
4708,800384310159155200
4709,3264791584
4710,425042276
4711,2500071991
4712,1259984442694787073
4713,617399797
4714,933846530662060033
4715,595600211
4716,749756964146667522
4717,1546850352
4718,2367597577
4719,769579399
4720,1044094812230692864
4721,1264339340047667209
4722,1251949273404628995
4723,1276273651768328194
4724,2861849056
4725,175078910
4726,474813476
4727,765083450
4728,259895860
4729,1158661325662359552
4730,175186500
4731,3196795904
4732,745588428738273280
4733,2358111823
4734,908004932
4735,1308906634211622913
4736,189517274
4737,162530007
4738,782038517727780864
4739,167974728
4740,1261177914600587264
4741,4244220100
4742,51026303
4743,1154460755808399360
4744,61048192
4745,145681203
4746,4418485277
4747,701747465091940352
4748,2349686254
4749,1296494318274977797
4750,1394533238
4751,774614122583425024
4752,1319041188293451776
4753,863127058687381504
4754,128186251
4755,1283506449809903616
4756,938580211473502208
4757,347465340
4758,288212562
4759,1239693013581955073
4760,1059149285567148032
4761,1365032577921388550
4762,1356142351
4763,1081150437477285888
4764,2308532468
4765,2524037754
4766,899590326930812928
4767,162720983
4768,152362027
4769,1182007007873818628
4770,2868186695
4771,1265248837
4772,288258577
4773,4706506342
4774,700966381194452992
4775,4657484961
4776,2351684859
4777,3642882136
4778,1387218732
4779,1245286831010299905
4780,348167041
4781,981701137110831104
4782,4796914342
4783,990157084560850944
4784,990232663284994049
4785,215489665
4786,2439552350
4787,937907701450813440
4788,778638897983197184
4789,197037668
4790,194437761
4791,1289396018182791168
4792,103870845
4793,3331733134
4794,3050904728
4795,65652672
4796,109873888
4797,77776482
4798,2821284635
4799,104695438
4800,895358418801881088
4801,563109889
4802,711727057739390976
4803,254278549
4804,4150961663
4805,356208552
4806,243504632
4807,289685744
4808,197887054
4809,3330215751
4810,2474234061
4811,127058280
4812,2473047031
4813,943673095
4814,3104943729
4815,1292286117937586176
4816,942685542
4817,1078000163803856896
4818,4195778182
4819,1031673038213971970
4820,780282288886124544
4821,3308797101
4822,1104163332943212544
4823,1353351603613556742
4824,801373639543287808
4825,1284446856
4826,833071487615631360
4827,224883076
4828,137124916
4829,2727271285
4830,986044169603993600
4831,620278419
4832,1918582201
4833,75928573
4834,1286690792178962432
4835,1016745081079033856
4836,1042238268203515904
4837,204068040
4838,1160660202284363776
4839,1419271801
4840,1250903682377494530
4841,398475210
4842,158091450
4843,1346469215801286659
4844,4583276429
4845,165939472
4846,176219367
4847,1193833636681932800
4848,2319011108
4849,1031634826430955520
4850,1268628635398832129
4851,2990717458
4852,562601076
4853,3379773274
4854,3234141110
4855,972651399459852289
4856,19830156
4857,1168811787082444803
4858,210916539
4859,395460791
4860,932755838
4861,3361790968
4862,1351321861360136192
4863,153579782
4864,3404943808
4865,1014471457
4866,1079689660329353216
4867,4700293332
4868,563942221
4869,752949872
4870,885991504287805441
4871,201418332
4872,1176100138886094848
4873,1266516211527024647
4874,358372576
4875,735609586787323904
4876,256507822
4877,186752056
4878,2412942698
4879,4246553123
4880,608732489
4881,1198552866799136768
4882,706450510774194176
4883,355138589
4884,243624610
4885,242078816
4886,542894860
4887,453503883
4888,1685504899
4889,879753876731244548
4890,1259210232552656896
4891,527376832
4892,834852281271070720
4893,1229883178015391747
4894,191251788
4895,198274431
4896,441360164
4897,3342662645
4898,414996532
4899,130369104
4900,143846632
4901,208562667
4902,133856501
4903,966782190083362816
4904,1362695688
4905,2763231340
4906,31058772
4907,164255244
4908,1093233150
4909,4729835986
4910,1341846459264720903
4911,1262117276
4912,1184379738
4913,1104796755714105344
4914,555567684
4915,1142090612654714880
4916,180091212
4917,1243913432056954882
4918,921200941940002816
4919,1357055470612152323
4920,892487600363233280
4921,1963023030
4922,967914730340995072
4923,1244603413935112192
4924,1621463827
4925,757213136638402560
4926,910592900
4927,142953046
4928,710068244820918272
4929,323650880
4930,1142499966797135872
4931,1370120582
4932,1129577413648814082
4933,2508375672
4934,1064253181771874305
4935,1221548727158104065
4936,149562434
4937,433593757
4938,362789258
4939,1027386969737838592
4940,1297284971816726528
4941,1268678426
4942,1021523502967517184
4943,282055845
4944,152698176
4945,2582538624
4946,1378402116
4947,476878822
4948,171104859
4949,257669392
4950,148739144
4951,2652476147
4952,440264040
4953,2360832798
4954,292991715
4955,105878680
4956,1135676425120428033
4957,1660441399
4958,1901435053
4959,3054077091
4960,187924236
4961,931938757
4962,1224524381436698624
4963,52385944
4964,1624049390
4965,1201683961778515968
4966,946122633246060544
4967,1114314284
4968,1349761339321933824
4969,711077052
4970,1122199312438636545
4971,269075166
4972,1262429642708996101
4973,4112681121
4974,2707071458
4975,1235540506664415236
4976,217655290
4977,1343046782692028416
4978,4835378301
4979,412328446
4980,1448294852
4981,460564271
4982,3306948551
4983,185896404
4984,733864428525998080
4985,311809018
4986,359134184
4987,2157476468
4988,2907117886
4989,244285016
4990,1207662978205663233
4991,1639236997
4992,356267659
4993,1024835950059372544
4994,264579210
4995,234884863
4996,145741365
4997,186454605
4998,177275786
4999,305358074
5000,149543218
5001,512851028
5002,179278951
5003,202134738
5004,972610623531044865
5005,1216489546231304195
5006,1473364278
5007,475216421
